sku,price,price_tienda,price_tarjeta,retail,date,time
934388,110.0,,,metro,2022-08-21,23:00
724097,329.0,379.0,,metro,2022-08-21,23:00
934396,110.0,,,metro,2022-08-21,23:00
934389,80.0,,,metro,2022-08-21,23:00
934393,120.0,,,metro,2022-08-21,23:00
934392,170.0,,,metro,2022-08-21,23:00
934390,130.0,,,metro,2022-08-21,23:00
724096,259.0,289.0,,metro,2022-08-21,23:00
758488,3.99,4.9,,metro,2022-08-21,23:00
724092,359.0,499.0,,metro,2022-08-21,23:00
44914,2.85,,,metro,2022-08-21,23:00
724091,249.0,359.0,,metro,2022-08-21,23:00
753562,3.9,,,metro,2022-08-21,23:00
17444,3.7,,,metro,2022-08-21,23:00
963552,43.0,,,metro,2022-08-21,23:00
757198,2.6,,,metro,2022-08-21,23:00
715608,8.9,10.4,,metro,2022-08-21,23:00
757202,4.1,,,metro,2022-08-21,23:00
73142,8.99,,,metro,2022-08-21,23:00
49850001,5.99,,,metro,2022-08-21,23:00
715607,8.9,10.4,,metro,2022-08-21,23:00
360069,5.9,,,metro,2022-08-21,23:00
772090002,19.7,,,metro,2022-08-21,23:00
942989,9.99,,,metro,2022-08-21,23:00
789672,12.99,14.0,,metro,2022-08-21,23:00
368655,5.5,6.3,,metro,2022-08-21,23:00
757199,8.1,,,metro,2022-08-21,23:00
73007,19.5,,,metro,2022-08-21,23:00
715609,8.9,10.4,,metro,2022-08-21,23:00
418709,8.5,,,metro,2022-08-21,23:00
897931,3.79,,,metro,2022-08-21,23:00
960363,13.5,,,metro,2022-08-21,23:00
363889,5.5,6.99,,metro,2022-08-21,23:00
451701,119.0,,,metro,2022-08-21,23:00
442997,7.5,,,metro,2022-08-21,23:00
961552,7.5,,,metro,2022-08-21,23:00
931922,8.8,11.0,,metro,2022-08-21,23:00
792379,7.5,,,metro,2022-08-21,23:00
767251,6.9,,,metro,2022-08-21,23:00
721796,15.9,,,metro,2022-08-21,23:00
946259,5.5,6.99,,metro,2022-08-21,23:00
349212,7.3,,,metro,2022-08-21,23:00
904725,7.5,,,metro,2022-08-21,23:00
904726,7.5,,,metro,2022-08-21,23:00
536689,6.2,,,metro,2022-08-21,23:00
947999,6.2,7.5,,metro,2022-08-21,23:00
948000,6.2,7.5,,metro,2022-08-21,23:00
767252,6.9,,,metro,2022-08-21,23:00
143217,105.0,,,metro,2022-08-21,23:00
969529,7.5,,,metro,2022-08-21,23:00
879163,13.2,,,metro,2022-08-21,23:00
487193,6.4,,,metro,2022-08-21,23:00
942987,14.49,,,metro,2022-08-21,23:00
763136,26.99,,,metro,2022-08-21,23:00
557754003,7.5,,,metro,2022-08-21,23:00
903467,5.0,6.5,,metro,2022-08-21,23:00
449507,30.99,,,metro,2022-08-21,23:00
576063,36.99,,,metro,2022-08-21,23:00
546772,42.99,,,metro,2022-08-21,23:00
912555,11.99,,,metro,2022-08-21,23:00
792377,12.9,,,metro,2022-08-21,23:00
757540,12.9,,,metro,2022-08-21,23:00
557754002,7.5,,,metro,2022-08-21,23:00
792376,12.9,,,metro,2022-08-21,23:00
907992,7.5,,,metro,2022-08-21,23:00
472113,3.89,,,metro,2022-08-21,23:00
33535,8.39,,,metro,2022-08-21,23:00
99276001,4.89,,,metro,2022-08-21,23:00
4285,6.0,,,metro,2022-08-21,23:00
468572,1.99,,,metro,2022-08-21,23:00
99276002,4.89,,,metro,2022-08-21,23:00
4284,2.8,,,metro,2022-08-21,23:00
480273001,2.2,,,metro,2022-08-21,23:00
4920,,,,metro,2022-08-21,23:00
35244,9.3,,,metro,2022-08-21,23:00
41068,30.9,,,metro,2022-08-21,23:00
35170,4.19,,,metro,2022-08-21,23:00
110008,36.9,43.39,,metro,2022-08-21,23:00
63761,18.69,,,metro,2022-08-21,23:00
98630,46.79,,,metro,2022-08-21,23:00
28981,13.79,,,metro,2022-08-21,23:00
442405,1.99,,,metro,2022-08-21,23:00
4340,10.5,,,metro,2022-08-21,23:00
33536,6.59,,,metro,2022-08-21,23:00
46214,6.0,,,metro,2022-08-21,23:00
35176,4.19,,,metro,2022-08-21,23:00
35228,4.19,,,metro,2022-08-21,23:00
127511001,28.9,,,metro,2022-08-21,23:00
35225,4.19,,,metro,2022-08-21,23:00
35229,4.19,,,metro,2022-08-21,23:00
4323,4.29,,,metro,2022-08-21,23:00
127511003,28.9,,,metro,2022-08-21,23:00
312014001,15.85,,,metro,2022-08-21,23:00
116924,41.79,,,metro,2022-08-21,23:00
124686,20.99,,,metro,2022-08-21,23:00
31882,4.3,,,metro,2022-08-21,23:00
468573,3.29,,,metro,2022-08-21,23:00
30038,6.9,,,metro,2022-08-21,23:00
472155,3.89,,,metro,2022-08-21,23:00
33534,5.7,,,metro,2022-08-21,23:00
333705,5.0,,,metro,2022-08-21,23:00
30036,8.3,,,metro,2022-08-21,23:00
441912,2.2,,,metro,2022-08-21,23:00
38241,2.2,,,metro,2022-08-21,23:00
244442,62.0,,,metro,2022-08-21,23:00
398343,14.59,,,metro,2022-08-21,23:00
4259,4.6,,,metro,2022-08-21,23:00
35315,34.13,45.5,,metro,2022-08-21,23:00
789790,15.5,,,metro,2022-08-21,23:00
701436,,,,metro,2022-08-21,23:00
48342001,29.9,36.9,,metro,2022-08-21,23:00
258556,18.59,,,metro,2022-08-21,23:00
258551,17.69,,,metro,2022-08-21,23:00
46327,23.6,,,metro,2022-08-21,23:00
36454,29.18,38.9,,metro,2022-08-21,23:00
19718,19.73,26.3,,metro,2022-08-21,23:00
45890,6.5,,,metro,2022-08-21,23:00
333396,11.8,,,metro,2022-08-21,23:00
364118,6.2,,,metro,2022-08-21,23:00
365883,7.9,13.9,,metro,2022-08-21,23:00
295706,25.5,,,metro,2022-08-21,23:00
35407,23.6,,,metro,2022-08-21,23:00
577297,229.0,,,metro,2022-08-21,23:00
710169,,,,metro,2022-08-21,23:00
47885,9.5,,,metro,2022-08-21,23:00
30416,6.5,,,metro,2022-08-21,23:00
4352,5.5,,,metro,2022-08-21,23:00
258553,29.79,,,metro,2022-08-21,23:00
18703,11.59,,,metro,2022-08-21,23:00
542956,19.99,,,metro,2022-08-21,23:00
773433,6.4,,,metro,2022-08-21,23:00
400066,2.8,3.2,,metro,2022-08-21,23:00
938562,6.8,,,metro,2022-08-21,23:00
744972,14.9,,,metro,2022-08-21,23:00
3202,8.99,,,metro,2022-08-21,23:00
969120,138.0,145.2,,metro,2022-08-21,23:00
465233,3.6,,,metro,2022-08-21,23:00
477425004,14.9,19.9,,metro,2022-08-21,23:00
716846,33.9,,,metro,2022-08-21,23:00
177234,25.9,,,metro,2022-08-21,23:00
4820,7.99,,,metro,2022-08-21,23:00
755558,7.9,,,metro,2022-08-21,23:00
373431,2.8,3.2,,metro,2022-08-21,23:00
784072,38.3,,,metro,2022-08-21,23:00
716845,19.3,,,metro,2022-08-21,23:00
114920002,15.4,,,metro,2022-08-21,23:00
969121,137.88,139.08,,metro,2022-08-21,23:00
969137,264.0,312.0,,metro,2022-08-21,23:00
719879,22.9,,,metro,2022-08-21,23:00
710165,12.9,,,metro,2022-08-21,23:00
348830,8.9,,,metro,2022-08-21,23:00
516226,7.5,,,metro,2022-08-21,23:00
102214,6.2,,,metro,2022-08-21,23:00
786936,9.3,,,metro,2022-08-21,23:00
32130,2.1,,,metro,2022-08-21,23:00
322722,1.59,,,metro,2022-08-21,23:00
98063,12.7,,,metro,2022-08-21,23:00
512952,5.8,,,metro,2022-08-21,23:00
968742,20.9,,,metro,2022-08-21,23:00
35573,2.1,,,metro,2022-08-21,23:00
941360,7.9,10.2,,metro,2022-08-21,23:00
774607,12.4,,,metro,2022-08-21,23:00
960211,5.5,,,metro,2022-08-21,23:00
724347,9.7,,,metro,2022-08-21,23:00
969127,87.6,93.8,,metro,2022-08-21,23:00
942503,3.99,,,metro,2022-08-21,23:00
721812,24.9,,,metro,2022-08-21,23:00
709998,32.9,,,metro,2022-08-21,23:00
491564,9.5,,,metro,2022-08-21,23:00
115497,,,,metro,2022-08-21,23:00
702147,8.2,,,metro,2022-08-21,23:00
137894,6.9,,,metro,2022-08-21,23:00
475159001,5.6,,,metro,2022-08-21,23:00
126577,65.51,81.89,,metro,2022-08-21,23:00
756791,4.9,,,metro,2022-08-21,23:00
32131,2.1,,,metro,2022-08-21,23:00
471186,3.1,,,metro,2022-08-21,23:00
30037,5.8,,,metro,2022-08-21,23:00
147017002,6.3,,,metro,2022-08-21,23:00
934424,15.9,22.9,,metro,2022-08-21,23:00
556503,6.79,,,metro,2022-08-21,23:00
700284,1.4,,,metro,2022-08-21,23:00
969123,104.4,,,metro,2022-08-21,23:00
969122,112.2,,,metro,2022-08-21,23:00
960502,15.5,,,metro,2022-08-21,23:00
32129,2.1,,,metro,2022-08-21,23:00
719884,42.9,,,metro,2022-08-21,23:00
702146,8.0,,,metro,2022-08-21,23:00
439431,13.5,,,metro,2022-08-21,23:00
184208,30.9,,,metro,2022-08-21,23:00
16130,5.9,,,metro,2022-08-21,23:00
48376013,15.0,,,metro,2022-08-21,23:00
48376003,15.0,,,metro,2022-08-21,23:00
96888,13.6,,,metro,2022-08-21,23:00
35230,4.19,,,metro,2022-08-21,23:00
52214002,58.9,76.9,,metro,2022-08-21,23:00
69680,39.5,,,metro,2022-08-21,23:00
116646,8.6,,,metro,2022-08-21,23:00
31881,6.0,,,metro,2022-08-21,23:00
788953,4.79,,,metro,2022-08-21,23:00
116640,4.95,,,metro,2022-08-21,23:00
468805,2.49,,,metro,2022-08-21,23:00
71254,2.5,,,metro,2022-08-21,23:00
39921,3.8,,,metro,2022-08-21,23:00
294661,6.4,,,metro,2022-08-21,23:00
282634,1.7,,,metro,2022-08-21,23:00
401997,3.1,,,metro,2022-08-21,23:00
968743,3.5,,,metro,2022-08-21,23:00
782450005,45.5,,,metro,2022-08-21,23:00
934425,24.9,28.9,,metro,2022-08-21,23:00
774605,7.2,,,metro,2022-08-21,23:00
786828,12.9,,,metro,2022-08-21,23:00
786827,10.9,,,metro,2022-08-21,23:00
710168,13.6,,,metro,2022-08-21,23:00
4281,4.7,,,metro,2022-08-21,23:00
724129,6.39,7.99,,metro,2022-08-21,23:00
17445,6.9,,,metro,2022-08-21,23:00
574382,10.0,,,metro,2022-08-21,23:00
198916,5.59,,,metro,2022-08-21,23:00
17450,7.59,,,metro,2022-08-21,23:00
712497,7.8,,,metro,2022-08-21,23:00
459535,4.5,,,metro,2022-08-21,23:00
198917,4.24,5.3,,metro,2022-08-21,23:00
17451,4.95,,,metro,2022-08-21,23:00
5089,3.1,,,metro,2022-08-21,23:00
963545,33.8,,,metro,2022-08-21,23:00
788947,4.69,,,metro,2022-08-21,23:00
736147,23.92,29.9,,metro,2022-08-21,23:00
484871001,35.5,,,metro,2022-08-21,23:00
724130,4.63,5.79,,metro,2022-08-21,23:00
710167,14.5,,,metro,2022-08-21,23:00
17449,4.4,,,metro,2022-08-21,23:00
948599,9.9,,,metro,2022-08-21,23:00
716769,17.2,,,metro,2022-08-21,23:00
446547,47.69,,,metro,2022-08-21,23:00
4273,6.5,,,metro,2022-08-21,23:00
4272,6.5,,,metro,2022-08-21,23:00
484460001,8.9,,,metro,2022-08-21,23:00
17448,5.8,,,metro,2022-08-21,23:00
29799,5.0,,,metro,2022-08-21,23:00
773613,6.2,,,metro,2022-08-21,23:00
948709,27.9,,,metro,2022-08-21,23:00
32128,2.1,,,metro,2022-08-21,23:00
438367,6.5,,,metro,2022-08-21,23:00
407675001,9.5,,,metro,2022-08-21,23:00
538570,7.5,,,metro,2022-08-21,23:00
948710,27.9,,,metro,2022-08-21,23:00
948708,27.9,,,metro,2022-08-21,23:00
346848001,5.9,,,metro,2022-08-21,23:00
965780,4.7,,,metro,2022-08-21,23:00
773615,6.2,,,metro,2022-08-21,23:00
17447,6.3,,,metro,2022-08-21,23:00
716771,,,,metro,2022-08-21,23:00
948713,22.9,25.9,,metro,2022-08-21,23:00
948712,22.9,25.9,,metro,2022-08-21,23:00
948711,22.9,25.9,,metro,2022-08-21,23:00
848879,2.69,,,plaza_vea,2022-08-21,23:00
365826,5.4,,,plaza_vea,2022-08-21,23:00
124903,2.99,,,plaza_vea,2022-08-21,23:00
20187588,7.8,,,plaza_vea,2022-08-21,23:00
20169980,3.8,,,plaza_vea,2022-08-21,23:00
813,3.9,,,plaza_vea,2022-08-21,23:00
60417,4.6,,,plaza_vea,2022-08-21,23:00
20070825,7.5,,,plaza_vea,2022-08-21,23:00
20189535,7.5,,,plaza_vea,2022-08-21,23:00
20187596,7.3,,,plaza_vea,2022-08-21,23:00
20171835,8.99,,,plaza_vea,2022-08-21,23:00
20179453,12.9,,,plaza_vea,2022-08-21,23:00
20120311,7.2,,,plaza_vea,2022-08-21,23:00
991160,3.3,,,plaza_vea,2022-08-21,23:00
920013,8.9,10.4,,plaza_vea,2022-08-21,23:00
20266222,9.99,,,plaza_vea,2022-08-21,23:00
20236223,5.9,,,plaza_vea,2022-08-21,23:00
20205661,7.5,,,plaza_vea,2022-08-21,23:00
20201242,3.8,,,plaza_vea,2022-08-21,23:00
20199725,15.8,,,plaza_vea,2022-08-21,23:00
20098380,30.9,,,plaza_vea,2022-08-21,23:00
20131142,7.5,,,plaza_vea,2022-08-21,23:00
20120312,7.2,,,plaza_vea,2022-08-21,23:00
20054865,4.1,,,plaza_vea,2022-08-21,23:00
131922,26.99,,,plaza_vea,2022-08-21,23:00
131912,27.9,29.1,,plaza_vea,2022-08-21,23:00
3843,5.69,,,plaza_vea,2022-08-21,23:00
20046891,4.4,,,plaza_vea,2022-08-21,23:00
930699,3.7,,,plaza_vea,2022-08-21,23:00
20280553,11.9,,,plaza_vea,2022-08-21,23:00
20234914,5.9,,,plaza_vea,2022-08-21,23:00
20236235,5.5,6.99,,plaza_vea,2022-08-21,23:00
20236220,6.9,,,plaza_vea,2022-08-21,23:00
20236206,8.1,,,plaza_vea,2022-08-21,23:00
20205660,7.5,,,plaza_vea,2022-08-21,23:00
20198538,7.6,,,plaza_vea,2022-08-21,23:00
20198497,12.9,,,plaza_vea,2022-08-21,23:00
20188031,19.7,,,plaza_vea,2022-08-21,23:00
20179452,9.9,,,plaza_vea,2022-08-21,23:00
20103315,7.3,,,plaza_vea,2022-08-21,23:00
107771,5.9,,,plaza_vea,2022-08-21,23:00
20258445,38.9,54.9,,plaza_vea,2022-08-21,23:00
20201243,3.5,,,plaza_vea,2022-08-21,23:00
20206312,5.99,,,plaza_vea,2022-08-21,23:00
20198496,12.9,,,plaza_vea,2022-08-21,23:00
20185923,7.9,11.9,,plaza_vea,2022-08-21,23:00
20123697,15.5,17.49,,plaza_vea,2022-08-21,23:00
20076364,47.9,,,plaza_vea,2022-08-21,23:00
920016,5.99,,,plaza_vea,2022-08-21,23:00
920012,8.9,10.4,,plaza_vea,2022-08-21,23:00
567965,15.99,,,wong,2022-08-21,23:00
567964,22.99,,,wong,2022-08-21,23:00
567969,10.99,13.99,,wong,2022-08-21,23:00
567970,11.99,13.99,,wong,2022-08-21,23:00
451934,9.99,,,wong,2022-08-21,23:00
567979,20.99,,,wong,2022-08-21,23:00
567985,28.99,,,wong,2022-08-21,23:00
567997,39.99,,,wong,2022-08-21,23:00
567986,33.99,,,wong,2022-08-21,23:00
567990,44.99,,,wong,2022-08-21,23:00
4182,3.19,3.99,,wong,2022-08-21,23:00
774127,14.88,18.6,,wong,2022-08-21,23:00
4155,3.79,,,wong,2022-08-21,23:00
774132,5.6,7.0,,wong,2022-08-21,23:00
158740,,,,wong,2022-08-21,23:00
20795,1.99,2.49,,wong,2022-08-21,23:00
17452,5.3,,,wong,2022-08-21,23:00
887155,4.7,,,wong,2022-08-21,23:00
887148,3.76,4.7,,wong,2022-08-21,23:00
965758,11.5,,,wong,2022-08-21,23:00
887160,6.5,,,wong,2022-08-21,23:00
773804,13.3,,,wong,2022-08-21,23:00
754194,11.1,,,wong,2022-08-21,23:00
898530,12.5,,,wong,2022-08-21,23:00
902541,,,,wong,2022-08-21,23:00
5952,5.5,,,wong,2022-08-21,23:00
162060,3.11,3.89,,wong,2022-08-21,23:00
4203,5.03,6.29,,wong,2022-08-21,23:00
774126,7.52,9.4,,wong,2022-08-21,23:00
731754,9.0,,,wong,2022-08-21,23:00
478129,11.5,,,wong,2022-08-21,23:00
37515,5.9,,,wong,2022-08-21,23:00
902074,9.0,,,wong,2022-08-21,23:00
898531,9.4,,,wong,2022-08-21,23:00
448258,7.0,,,wong,2022-08-21,23:00
887163,6.5,,,wong,2022-08-21,23:00
887157,6.5,,,wong,2022-08-21,23:00
574742,7.2,,,wong,2022-08-21,23:00
887158,9.0,,,wong,2022-08-21,23:00
4175,7.19,8.99,,wong,2022-08-21,23:00
162063,3.51,4.39,,wong,2022-08-21,23:00
4190,3.99,4.99,,wong,2022-08-21,23:00
4036,3.43,4.29,,wong,2022-08-21,23:00
774130,7.28,9.1,,wong,2022-08-21,23:00
774134,3.36,4.2,,wong,2022-08-21,23:00
898529,6.9,,,wong,2022-08-21,23:00
574743,8.0,,,wong,2022-08-21,23:00
731755,5.9,,,wong,2022-08-21,23:00
887153,5.9,,,wong,2022-08-21,23:00
731752,25.5,,,wong,2022-08-21,23:00
898528,11.9,,,wong,2022-08-21,23:00
902540,8.2,,,wong,2022-08-21,23:00
898527,15.9,,,wong,2022-08-21,23:00
32977,4.29,,,wong,2022-08-21,23:00
934394,110.0,,,wong,2022-08-21,23:00
565919,,,,wong,2022-08-21,23:00
169784,22.99,,,wong,2022-08-21,23:00
934395,110.0,,,wong,2022-08-21,23:00
934864,7.5,8.5,,wong,2022-08-21,23:00
950399,,,,wong,2022-08-21,23:00
934865,7.5,8.5,,wong,2022-08-21,23:00
934863,7.5,8.5,,wong,2022-08-21,23:00
3936,5.99,,,wong,2022-08-21,23:00
198452,29.9,43.9,,wong,2022-08-21,23:00
17197,15.29,,,wong,2022-08-21,23:00
30039,4.2,,,wong,2022-08-21,23:00
934388,110.0,,,wong,2022-08-21,23:00
724097,329.0,379.0,,wong,2022-08-21,23:00
934396,110.0,,,wong,2022-08-21,23:00
934389,80.0,,,wong,2022-08-21,23:00
934393,120.0,,,wong,2022-08-21,23:00
934392,170.0,,,wong,2022-08-21,23:00
934390,130.0,,,wong,2022-08-21,23:00
724096,259.0,289.0,,wong,2022-08-21,23:00
724092,359.0,499.0,,wong,2022-08-21,23:00
724091,249.0,359.0,,wong,2022-08-21,23:00
753562,3.9,,,wong,2022-08-21,23:00
17444,4.0,,,wong,2022-08-21,23:00
471453,189.9,268.9,,wong,2022-08-21,23:00
963552,43.0,,,wong,2022-08-21,23:00
757198,2.9,,,wong,2022-08-21,23:00
49850001,5.99,,,wong,2022-08-21,23:00
757202,4.4,,,wong,2022-08-21,23:00
757201,5.5,7.2,,wong,2022-08-21,23:00
724496,,,,wong,2022-08-21,23:00
715608,8.9,10.4,,wong,2022-08-21,23:00
119191,72.99,,,wong,2022-08-21,23:00
772090002,19.7,,,wong,2022-08-21,23:00
715609,8.9,10.4,,wong,2022-08-21,23:00
418709,8.7,,,wong,2022-08-21,23:00
897931,3.79,,,wong,2022-08-21,23:00
363889,5.5,7.2,,wong,2022-08-21,23:00
960363,13.5,,,wong,2022-08-21,23:00
789672,12.99,14.0,,wong,2022-08-21,23:00
942989,9.99,,,wong,2022-08-21,23:00
368655,5.5,6.5,,wong,2022-08-21,23:00
757199,8.3,,,wong,2022-08-21,23:00
437322,679.9,944.9,,wong,2022-08-21,23:00
808463,125.0,,,wong,2022-08-21,23:00
442997,7.5,,,wong,2022-08-21,23:00
961552,7.5,,,wong,2022-08-21,23:00
792379,,,,wong,2022-08-21,23:00
349212,,,,wong,2022-08-21,23:00
904725,7.5,,,wong,2022-08-21,23:00
904726,7.5,,,wong,2022-08-21,23:00
947999,6.2,7.5,,wong,2022-08-21,23:00
767252,7.49,,,wong,2022-08-21,23:00
948000,6.2,7.5,,wong,2022-08-21,23:00
721796,15.9,,,wong,2022-08-21,23:00
946259,5.5,7.2,,wong,2022-08-21,23:00
573952,6.8,8.5,,wong,2022-08-21,23:00
143217,112.0,,,wong,2022-08-21,23:00
772090001,19.7,,,wong,2022-08-21,23:00
942987,14.49,,,wong,2022-08-21,23:00
968915,32.9,,,wong,2022-08-21,23:00
557754003,7.5,,,wong,2022-08-21,23:00
888705,25.99,,,wong,2022-08-21,23:00
487193,6.4,,,wong,2022-08-21,23:00
942986,14.49,,,wong,2022-08-21,23:00
792376,12.9,,,wong,2022-08-21,23:00
757540,12.9,,,wong,2022-08-21,23:00
792377,12.9,,,wong,2022-08-21,23:00
365826,5.4,5.4,,vivanda,2022-08-21,23:00
124903,2.99,2.99,,vivanda,2022-08-21,23:00
20171835,8.99,8.99,,vivanda,2022-08-21,23:00
20171834,3.7,3.7,,vivanda,2022-08-21,23:00
20201242,3.8,3.8,,vivanda,2022-08-21,23:00
20120311,7.2,7.2,,vivanda,2022-08-21,23:00
991160,3.3,3.3,,vivanda,2022-08-21,23:00
20197356,5.3,5.3,,vivanda,2022-08-21,23:00
20198538,7.6,7.6,,vivanda,2022-08-21,23:00
20187596,7.3,7.3,,vivanda,2022-08-21,23:00
3843,5.69,5.69,,vivanda,2022-08-21,23:00
20120312,7.2,7.2,,vivanda,2022-08-21,23:00
20054865,4.1,4.1,,vivanda,2022-08-21,23:00
20103315,7.3,7.3,,vivanda,2022-08-21,23:00
20206312,5.99,5.99,,vivanda,2022-08-21,23:00
20169980,3.8,3.8,,vivanda,2022-08-21,23:00
20206330,5.99,5.99,,vivanda,2022-08-21,23:00
20280553,11.9,11.9,,vivanda,2022-08-21,23:00
20201243,3.5,3.5,,vivanda,2022-08-21,23:00
20266222,9.99,9.99,,vivanda,2022-08-21,23:00
20199725,15.8,15.8,,vivanda,2022-08-21,23:00
20207148,10.9,10.9,,vivanda,2022-08-21,23:00
20207124,6.5,6.5,,vivanda,2022-08-21,23:00
20070825,7.5,7.5,,vivanda,2022-08-21,23:00
920013,10.4,10.4,,vivanda,2022-08-21,23:00
920012,10.4,10.4,,vivanda,2022-08-21,23:00
20046891,4.4,4.4,,vivanda,2022-08-21,23:00
20208487,7.5,7.5,,vivanda,2022-08-21,23:00
20281982,7.5,7.5,,vivanda,2022-08-21,23:00
20257353,7.5,7.5,,vivanda,2022-08-21,23:00
20123697,15.5,17.49,,vivanda,2022-08-21,23:00
20092330,7.5,7.5,,vivanda,2022-08-21,23:00
20253221,6.9,6.9,,vivanda,2022-08-21,23:00
920011,10.4,10.4,,vivanda,2022-08-21,23:00
20099647,3.5,3.5,,vivanda,2022-08-21,23:00
20092332,9.1,9.1,,vivanda,2022-08-21,23:00
20282179,4.0,4.0,,vivanda,2022-08-21,23:00
20092331,9.1,9.1,,vivanda,2022-08-21,23:00
813,3.9,3.9,,vivanda,2022-08-21,23:00
20179452,9.9,9.9,,vivanda,2022-08-21,23:00
20179461,8.2,8.2,,vivanda,2022-08-21,23:00
112160,22.69,22.69,,vivanda,2022-08-21,23:00
20179456,5.0,5.0,,vivanda,2022-08-21,23:00
20148593,68.5,68.5,,vivanda,2022-08-21,23:00
20258445,38.9,54.9,,vivanda,2022-08-21,23:00
20055522,28.9,28.9,,vivanda,2022-08-21,23:00
131922,23.9,26.99,,vivanda,2022-08-21,23:00
20179453,,,,vivanda,2022-08-21,23:00
930699,3.7,3.7,,vivanda,2022-08-21,23:00
20205661,,,,vivanda,2022-08-21,23:00
985593,5.9,5.9,,vivanda,2022-08-21,23:00
20098380,,,,vivanda,2022-08-21,23:00
20205660,7.5,7.5,,vivanda,2022-08-21,23:00
20198497,12.9,12.9,,vivanda,2022-08-21,23:00
20205658,2.9,2.9,,vivanda,2022-08-21,23:00
920016,5.99,5.99,,vivanda,2022-08-21,23:00
20236235,6.99,6.99,,vivanda,2022-08-21,23:00
131925,8.99,8.99,,vivanda,2022-08-21,23:00
20236214,,,,vivanda,2022-08-21,23:00
20236220,6.9,6.9,,vivanda,2022-08-21,23:00
945247,9.1,9.1,,vivanda,2022-08-21,23:00
20205654,2.9,2.9,,vivanda,2022-08-21,23:00
20234913,5.9,5.9,,vivanda,2022-08-21,23:00
20236358,6.0,6.0,,vivanda,2022-08-21,23:00
20185923,7.9,11.9,,vivanda,2022-08-21,23:00
20111884,14.0,14.0,,vivanda,2022-08-21,23:00
20092329,9.1,9.1,,vivanda,2022-08-21,23:00
20128154,13.9,19.9,,vivanda,2022-08-21,23:00
20134095,21.9,26.9,,vivanda,2022-08-21,23:00
20076364,47.9,47.9,,vivanda,2022-08-21,23:00
20047311,,,,vivanda,2022-08-21,23:00
10164155,,,,tottus,2022-08-21,23:00
10164128,,,,tottus,2022-08-21,23:00
10496769,,,,tottus,2022-08-21,23:00
20009062,,,,tottus,2022-08-21,23:00
20009061,4.6,4.9,,tottus,2022-08-21,23:00
42259098,,,,tottus,2022-08-21,23:00
42259099,2.69,2.99,,tottus,2022-08-21,23:00
42259100,2.69,2.99,,tottus,2022-08-21,23:00
41588568,,,,tottus,2022-08-21,23:00
42238678,,,,tottus,2022-08-21,23:00
42238677,,,,tottus,2022-08-21,23:00
42311498,,,,tottus,2022-08-21,23:00
20014196,,,,tottus,2022-08-21,23:00
42259093,,,,tottus,2022-08-21,23:00
20022726,2.19,2.49,,tottus,2022-08-21,23:00
10164029,7.8,11.6,,tottus,2022-08-21,23:00
40749963,,,,tottus,2022-08-21,23:00
10164067,,,,tottus,2022-08-21,23:00
10162028,5.95,9.9,,tottus,2022-08-21,23:00
42259097,,,,tottus,2022-08-21,23:00
40322854,,,,tottus,2022-08-21,23:00
40349477,,,,tottus,2022-08-21,23:00
42482908,24.3,24.9,,tottus,2022-08-21,23:00
42482909,,,,tottus,2022-08-21,23:00
42482910,,,,tottus,2022-08-21,23:00
42482912,34.1,34.5,,tottus,2022-08-21,23:00
42482911,,,,tottus,2022-08-21,23:00
42482906,,,,tottus,2022-08-21,23:00
42482907,,,,tottus,2022-08-21,23:00
42588155,,,,tottus,2022-08-21,23:00
42588153,,,,tottus,2022-08-21,23:00
42588150,,,,tottus,2022-08-21,23:00
42588148,,,,tottus,2022-08-21,23:00
42588145,,,,tottus,2022-08-21,23:00
42588152,,,,tottus,2022-08-21,23:00
42588154,,,,tottus,2022-08-21,23:00
42588149,,,,tottus,2022-08-21,23:00
42588146,,,,tottus,2022-08-21,23:00
41545412,,,,tottus,2022-08-21,23:00
42588147,,,,tottus,2022-08-21,23:00
42588144,,,,tottus,2022-08-21,23:00
40250166,,,,tottus,2022-08-21,23:00
40250171,,,,tottus,2022-08-21,23:00
40250155,,,,tottus,2022-08-21,23:00
40250173,,,,tottus,2022-08-21,23:00
40728137,129.9,139.9,,tottus,2022-08-21,23:00
40950586,,,,tottus,2022-08-21,23:00
40775224,99.9,99.99,,tottus,2022-08-21,23:00
40775225,,,,tottus,2022-08-21,23:00
41125473,,,,tottus,2022-08-21,23:00
20102037,,,,tottus,2022-08-21,23:00
42588151,,,,tottus,2022-08-21,23:00
41147397,9.95,14.8,9.45 CMR,tottus,2022-08-21,23:00
42386688,,,,tottus,2022-08-21,23:00
41576451,,,,tottus,2022-08-21,23:00
42134141,,,,tottus,2022-08-21,23:00
42122737,,,,tottus,2022-08-21,23:00
10167958,,,,tottus,2022-08-21,23:00
41609752,10.0,11.5,,tottus,2022-08-21,23:00
42122736,,,,tottus,2022-08-21,23:00
41688472,,,,tottus,2022-08-21,23:00
42191336,,,,tottus,2022-08-21,23:00
41357313,,,,tottus,2022-08-21,23:00
42191338,,,,tottus,2022-08-21,23:00
42464576,,,,tottus,2022-08-21,23:00
42458465,,,,tottus,2022-08-21,23:00
42464587,,,,tottus,2022-08-21,23:00
42464577,,,,tottus,2022-08-21,23:00
42406159,,,,tottus,2022-08-21,23:00
41215748,,,,tottus,2022-08-21,23:00
